mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
d83add07f794,1717568813.381008,(-30+28j),(-13+13j),(2+16j),(5-13j),(376-449j),(171-549j),(-45-572j),(-341-458j),(-517-251j),(-573+3j),(-535+234j),(-421+413j),(-248+552j),(-59+619j),(138+629j),(327+577j),(533+459j),(676+294j),(778+110j),(805-125j),(764-359j),(642-604j),(464-779j),(231-887j),(6-918j),(-267-882j),(-475-776j),(-672-592j),(-815-323j),(-798-42j),(-643+238j),(-265+372j),(5+10j),(-330-312j),(-603-142j),(-662+101j),(-606+346j),(-476+452j),(-333+547j),(-153+608j),(-41+586j),(132+551j),(245+480j),(335+394j),(366+297j),(409+195j),(425+89j),(411-42j),(364-148j),(305-211j),(223-297j),(126-341j),(9-355j),(-98-337j),(-206-281j),(-296-177j),(-346-25j),(-299+155j),(-172+284j),(-59+352j),(10277+0j),(-10752-32640j),(128+0j),(20+17j)
d83add07f794,1717568813.483345,(-30+28j),(-13+13j),(2+16j),(5-13j),(678-271j),(501-546j),(241-726j),(-165-753j),(-509-598j),(-706-332j),(-788-46j),(-762+211j),(-680+449j),(-530+655j),(-331+805j),(-90+900j),(149+934j),(409+895j),(689+813j),(908+631j),(1083+383j),(1157+108j),(1185-184j),(1120-481j),(986-771j),(768-971j),(491-1140j),(166-1211j),(-153-1133j),(-471-982j),(-702-632j),(-581-121j),(5+10j),(219-541j),(-116-843j),(-442-801j),(-626-618j),(-782-437j),(-831-226j),(-786-45j),(-763+131j),(-640+242j),(-555+343j),(-447+405j),(-332+485j),(-212+517j),(-96+514j),(-13+457j),(85+427j),(200+385j),(239+324j),(306+249j),(358+159j),(393+30j),(391-104j),(324-231j),(214-343j),(70-379j),(-124-360j),(-268-254j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568813.585822,(-30+28j),(-13+13j),(2+16j),(5-13j),(-743+325j),(-409+679j),(52+791j),(574+541j),(792+38j),(636-451j),(287-748j),(-158-788j),(-542-619j),(-803-257j),(-860+167j),(-671+612j),(-308+892j),(159+966j),(648+825j),(987+452j),(1111-52j),(1005-554j),(653-958j),(139-1184j),(-424-1122j),(-861-806j),(-1154-321j),(-1144+241j),(-835+726j),(-315+1000j),(275+858j),(492+283j),(5+10j),(-158+529j),(360+735j),(758+438j),(859+17j),(759-403j),(484-673j),(162-749j),(-191-724j),(-396-524j),(-565-291j),(-589-36j),(-522+227j),(-358+401j),(-142+471j),(26+448j),(196+363j),(351+222j),(377+67j),(357-102j),(266-258j),(76-359j),(-116-351j),(-287-224j),(-366-14j),(-298+190j),(-105+337j),(103+370j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568813.688023,(-30+28j),(-13+13j),(2+16j),(5-13j),(290+594j),(476+490j),(622+340j),(712-7j),(659-317j),(482-539j),(273-693j),(54-739j),(-180-736j),(-391-677j),(-558-575j),(-723-438j),(-845-247j),(-913-35j),(-973+184j),(-932+415j),(-833+640j),(-678+840j),(-486+987j),(-254+1088j),(-34+1136j),(219+1097j),(450+1036j),(654+886j),(837+644j),(916+389j),(857+38j),(484-258j),(5+10j),(128+525j),(497+598j),(710+430j),(810+196j),(818+39j),(783-131j),(683-286j),(622-368j),(470-454j),(470-454j),(261-523j),(182-534j),(86-531j),(-15-506j),(-106-442j),(-180-387j),(-241-355j),(-281-269j),(-334-188j),(-362-107j),(-388-8j),(-385+97j),(-333+212j),(-236+319j),(-76+368j),(103+363j),(160+289j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568813.790561,(-30+28j),(-13+13j),(2+16j),(5-13j),(-718-127j),(-751+118j),(-703+350j),(-436+658j),(-105+756j),(208+737j),(463+624j),(648+449j),(789+230j),(846-13j),(842-244j),(742-455j),(653-688j),(468-864j),(254-985j),(13-1050j),(-251-1049j),(-520-1013j),(-753-886j),(-946-691j),(-1053-440j),(-1145-200j),(-1119+74j),(-1046+332j),(-924+576j),(-640+733j),(-288+790j),(85+555j),(5+10j),(-554-54j),(-681+302j),(-589+545j),(-453+724j),(-247+753j),(-68+756j),(75+753j),(203+665j),(308+625j),(399+539j),(457+438j),(478+300j),(497+201j),(498+102j),(521+6j),(492-100j),(406-181j),(378-285j),(292-365j),(183-428j),(58-433j),(-78-425j),(-220-371j),(-345-262j),(-451-91j),(-437+145j),(-337+234j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568813.892906,(-30+28j),(-13+13j),(2+16j),(5-13j),(-62-796j),(-372-687j),(-609-485j),(-769-91j),(-724+265j),(-531+548j),(-286+727j),(-6+792j),(286+776j),(529+665j),(728+490j),(846+260j),(955-8j),(944-289j),(861-558j),(700-799j),(458-985j),(176-1153j),(-131-1176j),(-446-1118j),(-699-940j),(-947-724j),(-1075-456j),(-1131-135j),(-1120+204j),(-896+496j),(-543+694j),(-67+591j),(5+10j),(-561-158j),(-766+210j),(-683+510j),(-521+746j),(-283+798j),(-63+816j),(138+793j),(285+685j),(445+598j),(540+461j),(590+320j),(562+157j),(548+25j),(506-89j),(472-215j),(374-311j),(266-338j),(162-408j),(39-433j),(-84-419j),(-184-359j),(-288-271j),(-364-143j),(-390+18j),(-348+210j),(-186+357j),(-25+440j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568813.995215,(-30+28j),(-13+13j),(2+16j),(5-13j),(385+418j),(487+281j),(551+131j),(552-136j),(455-356j),(299-495j),(126-568j),(-24-588j),(-176-574j),(-323-532j),(-454-462j),(-566-358j),(-658-232j),(-722-95j),(-788+62j),(-785+230j),(-762+398j),(-670+546j),(-570+684j),(-436+794j),(-296+894j),(-116+911j),(52+937j),(245+888j),(407+763j),(566+605j),(645+340j),(460+7j),(5+10j),(-140+433j),(92+655j),(318+648j),(455+528j),(563+441j),(614+320j),(614+190j),(624+94j),(559-14j),(523-95j),(465-165j),(420-236j),(357-279j),(287-308j),(211-300j),(147-313j),(86-331j),(40-309j),(-22-299j),(-84-287j),(-163-259j),(-223-212j),(-273-133j),(-304-34j),(-281+72j),(-219+183j),(-183+229j),(10277+0j),(-10752-32640j),(128+0j),(20+17j)
d83add07f794,1717568814.097939,(-30+28j),(-13+13j),(2+16j),(5-13j),(-174-539j),(-359-462j),(-504-335j),(-613-36j),(-578+232j),(-431+436j),(-246+576j),(-49+629j),(151+622j),(339+566j),(486+468j),(607+336j),(712+162j),(753-29j),(776-213j),(724-406j),(626-585j),(468-746j),(283-857j),(77-904j),(-111-909j),(-330-842j),(-492-755j),(-641-595j),(-758-366j),(-773-142j),(-665+124j),(-325+291j),(5+10j),(-204-381j),(-493-360j),(-634-188j),(-670+35j),(-636+157j),(-570+282j),(-455+393j),(-373+445j),(-231+488j),(-129+497j),(-23+481j),(40+450j),(118+411j),(180+355j),(243+273j),(275+204j),(287+154j),(298+66j),(303-5j),(284-74j),(262-143j),(208-213j),(121-275j),(12-306j),(-124-258j),(-228-165j),(-228-65j),(10277+0j),(-10752-32640j),(128+0j),(20+17j)
d83add07f794,1717568814.202419,(20+17j),(-13+13j),(2+16j),(5-13j),(734-11j),(709-252j),(608-469j),(303-709j),(-46-741j),(-335-667j),(-548-506j),(-690-308j),(-794-101j),(-812+132j),(-770+352j),(-646+549j),(-521+756j),(-329+907j),(-99+1001j),(149+1036j),(399+1003j),(648+924j),(879+777j),(1042+560j),(1131+291j),(1193+31j),(1139-240j),(1017-504j),(853-732j),(527-874j),(147-870j),(-184-564j),(5+10j),(583-58j),(649-464j),(492-714j),(306-848j),(63-850j),(-127-814j),(-270-764j),(-401-633j),(-490-551j),(-561-419j),(-599-283j),(-567-116j),(-545-3j),(-495+94j),(-466+172j),(-393+250j),(-272+292j),(-226+354j),(-133+378j),(-30+392j),(84+355j),(173+300j),(260+222j),(317+109j),(360-26j),(301-193j),(200-227j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568814.304850,(-30+28j),(-13+13j),(2+16j),(5-13j),(-481-570j),(-641-404j),(-744-210j),(-757+182j),(-614+480j),(-386+679j),(-139+773j),(100+786j),(333+738j),(528+638j),(692+500j),(811+332j),(913+116j),(954-99j),(980-316j),(919-539j),(802-762j),(594-934j),(400-1081j),(164-1134j),(-44-1183j),(-302-1127j),(-520-1033j),(-728-874j),(-881-611j),(-949-361j),(-883-12j),(-496+274j),(5+10j),(-135-542j),(-504-620j),(-739-466j),(-832-212j),(-861-62j),(-825+107j),(-732+272j),(-661+364j),(-509+472j),(-401+517j),(-279+534j),(-204+554j),(-100+547j),(4+518j),(99+437j),(171+382j),(217+346j),(263+266j),(298+192j),(329+121j),(361+43j),(360-49j),(326-151j),(259-254j),(121-317j),(-38-334j),(-84-292j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568814.407287,(-30+28j),(-13+13j),(2+16j),(5-13j),(333+625j),(570+427j),(706+164j),(702-217j),(513-503j),(253-672j),(-18-732j),(-271-694j),(-510-584j),(-681-415j),(-806-198j),(-830+39j),(-845+291j),(-766+547j),(-622+762j),(-414+940j),(-156+1054j),(140+1099j),(426+1069j),(687+928j),(902+708j),(1071+462j),(1121+175j),(1108-150j),(1013-446j),(733-682j),(356-788j),(-64-579j),(5+10j),(570+24j),(679-375j),(527-646j),(327-801j),(78-806j),(-129-755j),(-288-693j),(-405-540j),(-498-440j),(-543-303j),(-547-173j),(-482-25j),(-444+67j),(-383+135j),(-340+207j),(-269+256j),(-178+252j),(-129+303j),(-50+314j),(26+309j),(91+276j),(166+233j),(238+170j),(290+75j),(320-71j),(251-222j),(130-328j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568814.506882,(-30+28j),(-13+13j),(2+16j),(5-13j),(671+153j),(697-49j),(671-246j),(477-532j),(224-691j),(-55-720j),(-294-677j),(-490-557j),(-659-407j),(-763-222j),(-824-27j),(-824+179j),(-801+414j),(-710+622j),(-596+794j),(-419+933j),(-214+1036j),(31+1116j),(275+1105j),(519+1041j),(699+911j),(892+735j),(1014+547j),(1088+294j),(1119-19j),(970-283j),(704-522j),(238-535j),(5+10j),(449+359j),(767+165j),(832-106j),(804-363j),(661-473j),(522-572j),(368-648j),(244-646j),(97-659j),(-23-622j),(-123-564j),(-164-473j),(-220-408j),(-255-337j),(-309-267j),(-328-184j),(-307-137j),(-329-63j),(-323-8j),(-308+63j),(-290+115j),(-258+174j),(-196+250j),(-101+310j),(44+325j),(194+275j),(227+230j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568814.609790,(-30+28j),(-13+13j),(2+16j),(5-13j),(162+589j),(376+464j),(521+281j),(601-47j),(500-326j),(301-515j),(71-606j),(-159-595j),(-381-529j),(-552-378j),(-659-188j),(-692+33j),(-706+251j),(-624+464j),(-473+656j),(-266+790j),(-20+856j),(227+860j),(467+789j),(675+622j),(822+403j),(898+175j),(889-101j),(795-350j),(655-542j),(387-672j),(67-661j),(-183-394j),(5+10j),(406-130j),(367-454j),(179-605j),(-3-640j),(-193-577j),(-334-474j),(-404-388j),(-458-237j),(-473-143j),(-469-32j),(-439+54j),(-352+160j),(-288+217j),(-213+259j),(-165+290j),(-89+309j),(6+278j),(68+282j),(143+251j),(209+201j),(244+111j),(260+16j),(250-84j),(196-180j),(103-265j),(-53-279j),(-159-272j),(10277+0j),(-10752-32640j),(128+0j),(20+17j)
d83add07f794,1717568814.711528,(-30+28j),(-13+13j),(2+16j),(5-13j),(166+542j),(360+427j),(495+256j),(565-45j),(465-321j),(274-493j),(52-577j),(-168-569j),(-380-491j),(-538-354j),(-649-158j),(-674+69j),(-666+287j),(-565+500j),(-408+688j),(-185+805j),(58+852j),(302+826j),(540+732j),(732+553j),(870+303j),(921+63j),(892-209j),(771-459j),(586-643j),(287-753j),(-48-698j),(-258-380j),(5+10j),(398-219j),(293-569j),(46-690j),(-161-680j),(-373-565j),(-505-421j),(-556-278j),(-586-94j),(-553+24j),(-500+152j),(-418+249j),(-285+334j),(-181+369j),(-71+367j),(-8+347j),(80+313j),(157+233j),(199+207j),(239+137j),(255+65j),(247-27j),(211-116j),(153-178j),(68-227j),(-29-249j),(-154-196j),(-217-160j),(10277+0j),(-10752-32640j),(128+0j),(20+17j)
d83add07f794,1717568814.813612,(-30+28j),(-13+13j),(2+16j),(5-13j),(423-398j),(286-498j),(136-555j),(-137-559j),(-340-453j),(-479-298j),(-557-136j),(-585+29j),(-573+193j),(-530+343j),(-453+468j),(-339+557j),(-219+672j),(-72+735j),(73+772j),(237+764j),(403+727j),(579+664j),(709+559j),(822+419j),(859+251j),(925+79j),(892-99j),(839-281j),(760-456j),(553-568j),(288-627j),(-18-469j),(5+10j),(449+114j),(615-134j),(582-336j),(516-505j),(368-554j),(241-595j),(141-631j),(25-581j),(-69-578j),(-153-526j),(-214-464j),(-249-362j),(-285-295j),(-298-223j),(-326-173j),(-324-108j),(-291-47j),(-306+9j),(-286+68j),(-264+118j),(-213+163j),(-167+197j),(-98+231j),(-21+252j),(89+255j),(188+190j),(235+163j),(10277+0j),(-10752-32640j),(128+0j),(20+17j)
d83add07f794,1717568814.915915,(-30+28j),(-13+13j),(2+16j),(5-13j),(-428+271j),(-339+391j),(-220+481j),(32+539j),(253+466j),(410+338j),(513+186j),(553+27j),(572-138j),(529-291j),(455-431j),(327-541j),(201-648j),(44-710j),(-122-733j),(-294-711j),(-453-651j),(-614-574j),(-744-453j),(-835-280j),(-861-93j),(-881+83j),(-826+271j),(-729+436j),(-605+590j),(-373+677j),(-97+655j),(141+423j),(5+10j),(-445+21j),(-529+322j),(-426+509j),(-310+639j),(-134+653j),(7+653j),(120+638j),(230+554j),(308+510j),(386+425j),(429+325j),(434+193j),(430+105j),(413+18j),(399-42j),(358-116j),(283-171j),(256-219j),(194-259j),(123-289j),(37-282j),(-40-273j),(-117-246j),(-195-185j),(-266-99j),(-283+32j),(-253+76j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.021790,(-30+28j),(-13+13j),(2+16j),(5-13j),(-630+234j),(-518+451j),(-340+616j),(4+719j),(332+634j),(570+442j),(697+217j),(740-19j),(741-240j),(654-467j),(518-645j),(314-785j),(114-893j),(-133-928j),(-398-913j),(-627-811j),(-835-662j),(-988-479j),(-1118-244j),(-1144+31j),(-1131+334j),(-1019+560j),(-848+808j),(-609+970j),(-347+1050j),(10+1050j),(342+838j),(449+382j),(5+10j),(-468+355j),(-325+786j),(-39+929j),(198+912j),(454+818j),(619+675j),(700+528j),(796+331j),(775+184j),(774+17j),(722-134j),(619-305j),(508-410j),(378-481j),(285-495j),(153-521j),(-10-495j),(-93-477j),(-202-422j),(-303-344j),(-378-213j),(-419-74j),(-407+73j),(-349+224j),(-242+332j),(-49+399j),(83+338j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.120482,(-30+28j),(-13+13j),(2+16j),(5-13j),(434+462j),(619+249j),(701-29j),(570-423j),(282-662j),(-74-729j),(-388-621j),(-613-428j),(-745-145j),(-762+154j),(-684+416j),(-516+653j),(-263+832j),(40+895j),(339+901j),(630+769j),(881+540j),(1020+226j),(1074-109j),(985-442j),(858-737j),(562-954j),(262-1088j),(-102-1089j),(-474-934j),(-731-682j),(-830-260j),(-529+176j),(5+10j),(-151-551j),(-597-560j),(-866-285j),(-907+79j),(-869+355j),(-703+597j),(-447+760j),(-228+837j),(64+791j),(276+722j),(455+583j),(568+423j),(633+226j),(634+20j),(549-174j),(437-320j),(316-421j),(145-477j),(-28-477j),(-190-426j),(-326-331j),(-433-178j),(-454+30j),(-387+236j),(-185+384j),(65+410j),(199+305j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.123016,(-30+28j),(-13+13j),(2+16j),(5-13j),(503+185j),(524-27j),(472-227j),(283-447j),(24-540j),(-216-499j),(-404-378j),(-511-214j),(-564-26j),(-559+168j),(-495+341j),(-372+511j),(-224+613j),(-33+672j),(181+707j),(384+647j),(573+525j),(707+371j),(787+176j),(824-51j),(797-291j),(702-470j),(542-659j),(329-774j),(95-794j),(-171-740j),(-396-534j),(-387-167j),(5+10j),(219-371j),(-14-642j),(-281-643j),(-461-528j),(-610-369j),(-687-181j),(-670-17j),(-653+168j),(-540+286j),(-446+402j),(-316+469j),(-166+519j),(-25+519j),(-25+519j),(194+402j),(274+311j),(357+201j),(360+103j),(361-9j),(338-112j),(271-232j),(168-314j),(34-348j),(-117-329j),(-236-233j),(-312-72j),(-332+42j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.139929,(-30+28j),(-13+13j),(2+16j),(5-13j),(343+396j),(461+220j),(502+19j),(453-247j),(266-422j),(56-505j),(-134-497j),(-309-433j),(-453-324j),(-544-166j),(-597+7j),(-557+197j),(-534+373j),(-419+533j),(-256+662j),(-68+735j),(140+759j),(338+720j),(536+643j),(689+476j),(803+264j),(842+67j),(826-168j),(732-388j),(598-552j),(351-674j),(50-656j),(-188-403j),(5+10j),(433-127j),(415-469j),(238-664j),(47-729j),(-188-702j),(-365-609j),(-473-514j),(-581-343j),(-622-206j),(-630-52j),(-605+92j),(-500+244j),(-404+344j),(-283+410j),(-178+435j),(-52+450j),(79+389j),(174+371j),(259+290j),(329+192j),(352+62j),(337-70j),(278-181j),(181-278j),(46-331j),(-129-302j),(-245-249j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.225469,(-30+28j),(-13+13j),(2+16j),(5-13j),(-270-662j),(-543-458j),(-690-170j),(-669+275j),(-427+574j),(-80+726j),(269+683j),(560+520j),(744+234j),(802-88j),(731-398j),(545-652j),(252-876j),(-99-943j),(-428-902j),(-428-902j),(-990-430j),(-1109-35j),(-1087+366j),(-896+720j),(-634+973j),(-240+1143j),(128+1146j),(512+1003j),(852+702j),(975+298j),(870-164j),(390-439j),(5+10j),(445+397j),(813+110j),(862-292j),(669-650j),(424-812j),(120-878j),(-202-837j),(-408-715j),(-616-498j),(-716-260j),(-724-18j),(-643+167j),(-528+339j),(-370+460j),(-160+538j),(35+530j),(174+459j),(332+346j),(416+198j),(449+24j),(408-139j),(317-286j),(141-381j),(-70-398j),(-281-281j),(-378-62j),(-353+155j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.326757,(-30+28j),(-13+13j),(2+16j),(5-13j),(-524+8j),(-466+215j),(-344+380j),(-94+511j),(172+512j),(375+385j),(514+213j),(551+27j),(547-163j),(484-342j),(363-494j),(201-618j),(11-660j),(-189-670j),(-407-638j),(-589-518j),(-728-351j),(-808-144j),(-832+81j),(-803+302j),(-715+513j),(-549+664j),(-370+805j),(-126+857j),(118+810j),(365+691j),(536+433j),(427+64j),(5+10j),(-133+416j),(144+630j),(400+572j),(551+423j),(661+256j),(699+84j),(654-86j),(624-237j),(505-346j),(398-445j),(257-496j),(121-544j),(-15-533j),(-138-480j),(-226-392j),(-299-290j),(-369-194j),(-369-100j),(-362+10j),(-337+118j),(-277+237j),(-180+317j),(-50+357j),(108+341j),(233+243j),(316+87j),(340-44j),(10277+0j),(-10752-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.428238,(-30+28j),(-13+13j),(2+16j),(5-13j),(-177-392j),(-326-317j),(-438-198j),(-493+46j),(-430+240j),(-309+405j),(-147+497j),(30+534j),(210+516j),(369+442j),(488+343j),(574+213j),(662+49j),(681-139j),(673-300j),(599-472j),(485-641j),(311-765j),(124-857j),(-76-862j),(-258-842j),(-458-747j),(-612-621j),(-729-445j),(-806-208j),(-770+8j),(-620+246j),(-268+355j),(5+10j),(-287-342j),(-560-251j),(-680-47j),(-676+178j),(-618+304j),(-519+428j),(-390+520j),(-285+567j),(-131+600j),(-7+594j),(106+559j),(183+499j),(272+422j),(341+340j),(392+226j),(417+121j),(394+37j),(385-77j),(342-172j),(273-254j),(195-308j),(95-349j),(-39-347j),(-171-306j),(-292-185j),(-342-14j),(-296+105j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.632809,(-30+28j),(-13+13j),(2+16j),(5-13j),(275-377j),(140-464j),(-15-507j),(-264-441j),(-437-285j),(-518-94j),(-528+89j),(-478+248j),(-417+388j),(-297+508j),(-161+584j),(8+630j),(165+641j),(325+606j),(500+538j),(640+421j),(749+274j),(802+115j),(838-71j),(807-257j),(753-460j),(638-599j),(475-739j),(279-809j),(82-809j),(-165-767j),(-370-564j),(-375-217j),(5+10j),(298-316j),(157-608j),(-63-682j),(-221-645j),(-387-571j),(-496-459j),(-541-343j),(-598-213j),(-567-109j),(-568+1j),(-527+99j),(-466+217j),(-392+294j),(-297+348j),(-224+355j),(-132+374j),(-26+380j),(38+362j),(123+332j),(203+280j),(276+188j),(322+90j),(323-25j),(289-145j),(207-235j),(59-298j),(-26-261j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.734908,(-30+28j),(-13+13j),(2+16j),(5-13j),(-125+472j),(10+488j),(139+472j),(336+358j),(456+189j),(484+22j),(485-137j),(446-265j),(387-390j),(291-493j),(182-566j),(34-600j),(-95-644j),(-245-635j),(-393-601j),(-520-524j),(-637-428j),(-745-335j),(-819-193j),(-865-32j),(-837+144j),(-823+293j),(-737+444j),(-625+577j),(-499+694j),(-260+734j),(-11+680j),(192+417j),(5+10j),(-458+55j),(-539+373j),(-428+562j),(-320+683j),(-143+701j),(-7+712j),(101+702j),(228+634j),(303+592j),(390+518j),(444+420j),(477+289j),(493+192j),(488+90j),(490+24j),(454-67j),(380-165j),(349-223j),(277-287j),(196-340j),(85-352j),(-26-354j),(-126-316j),(-229-239j),(-300-139j),(-319+10j),(-309+78j),(10277+0j),(-10752-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.838678,(-30+28j),(-13+13j),(2+16j),(5-13j),(-567+60j),(-484+295j),(-324+475j),(-38+574j),(251+526j),(251+526j),(567+179j),(598-19j),(574-209j),(494-396j),(370-531j),(201-647j),(18-708j),(-172-712j),(-397-682j),(-582-569j),(-732-407j),(-829-227j),(-873-13j),(-863+222j),(-794+446j),(-660+610j),(-475+772j),(-250+848j),(-22+840j),(242+761j),(443+528j),(409+153j),(5+10j),(-220+374j),(2+634j),(246+638j),(407+535j),(545+404j),(618+250j),(602+111j),(612-37j),(525-134j),(472-238j),(387-306j),(291-383j),(190-413j),(85-414j),(19-388j),(-71-361j),(-170-321j),(-214-267j),(-268-194j),(-315-108j),(-332+5j),(-308+118j),(-244+219j),(-137+303j),(-8+322j),(152+280j),(265+187j),(10277+0j),(-10752-32640j),(128+0j),(20+17j)
d83add07f794,1717568815.940929,(-30+28j),(-13+13j),(2+16j),(5-13j),(-503-6j),(-492+135j),(-444+273j),(-280+452j),(-78+534j),(128+530j),(306+472j),(442+368j),(549+220j),(618+82j),(644-80j),(618-229j),(581-403j),(484-550j),(392-675j),(243-771j),(70-838j),(-131-860j),(-311-838j),(-480-765j),(-603-652j),(-746-515j),(-805-366j),(-844-169j),(-848+53j),(-731+231j),(-530+389j),(-179+401j),(5+10j),(-333-288j),(-574-155j),(-640+25j),(-634+208j),(-547+295j),(-465+387j),(-373+464j),(-284+467j),(-176+504j),(-92+503j),(-17+470j),(37+426j),(92+396j),(147+357j),(208+310j),(243+248j),(246+204j),(290+141j),(308+79j),(313+8j),(312-59j),(291-134j),(231-217j),(147-293j),(-2-329j),(-148-295j),(-211-253j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568816.043379,(-30+28j),(-13+13j),(2+16j),(5-13j),(478-279j),(396-432j),(274-553j),(-30-619j),(-294-529j),(-476-380j),(-585-198j),(-632-17j),(-652+168j),(-599+360j),(-511+523j),(-353+646j),(-217+775j),(-18+844j),(203+866j),(426+826j),(637+729j),(809+603j),(955+418j),(1034+186j),(1050-71j),(1022-283j),(908-513j),(744-704j),(562-835j),(258-885j),(-67-805j),(-277-451j),(5+10j),(501-163j),(496-547j),(311-736j),(137-813j),(-87-787j),(-248-727j),(-342-659j),(-464-537j),(-506-459j),(-560-347j),(-573-242j),(-564-96j),(-544+12j),(-508+102j),(-483+164j),(-436+253j),(-319+326j),(-283+386j),(-177+444j),(-54+486j),(93+455j),(240+421j),(370+319j),(472+155j),(519-59j),(427-318j),(309-389j),(10277+0j),(-11264-32640j),(128+0j),(20+17j)
d83add07f794,1717568816.145750,(-30+28j),(-13+13j),(2+16j),(5-13j),(459-389j),(345-506j),(204-590j),(-95-619j),(-347-513j),(-507-343j),(-606-161j),(-640+29j),(-645+222j),(-587+394j),(-487+547j),(-340+646j),(-200+773j),(-17+839j),(176+862j),(373+832j),(568+755j),(753+645j),(902+497j),(991+301j),(1023+79j),(1040-130j),(961-347j),(841-549j),(702-706j),(433-796j),(118-780j),(-162-498j),(5+10j),(521-25j),(616-377j),(502-595j),(367-729j),(176-747j),(16-742j),(-102-729j),(-227-640j),(-297-599j),(-375-521j),(-424-436j),(-445-307j),(-464-224j),(-469-136j),(-485-69j),(-475+25j),(-407+111j),(-411+192j),(-355+282j),(-277+360j),(-160+400j),(-34+429j),(108+419j),(259+356j),(409+226j),(465+4j),(443-94j),(10277+0j),(-11264-32640j),(128+0j),(20+17j)
d83add07f794,1717568816.186040,(-30+28j),(-13+13j),(2+16j),(5-13j),(-715-120j),(-715+79j),(-670+263j),(-477+543j),(-232+698j),(37+730j),(263+692j),(448+595j),(595+448j),(710+303j),(783+136j),(824-30j),(831-228j),(794-410j),(766-596j),(656-765j),(514-908j),(310-1019j),(117-1087j),(-74-1107j),(-266-1105j),(-484-1022j),(-644-942j),(-815-773j),(-931-533j),(-974-289j),(-885+24j),(-490+285j),(5+10j),(-127-562j),(-488-666j),(-731-534j),(-850-311j),(-897-172j),(-895-7j),(-843+160j),(-792+256j),(-665+384j),(-583+461j),(-475+509j),(-398+545j),(-299+575j),(-196+586j),(-74+562j),(30+536j),(104+522j),(199+467j),(290+411j),(370+331j),(453+246j),(514+109j),(525-55j),(473-242j),(318-415j),(86-504j),(-42-525j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
d83add07f794,1717568816.196500,(-30+28j),(-13+13j),(2+16j),(5-13j),(-698-29j),(-691+155j),(-642+333j),(-418+604j),(-147+711j),(134+710j),(367+633j),(529+489j),(683+323j),(754+143j),(789-43j),(772-218j),(734-435j),(647-603j),(559-761j),(393-884j),(211-985j),(-28-1033j),(-241-1047j),(-451-981j),(-613-897j),(-795-749j),(-905-586j),(-998-367j),(-1033-96j),(-943+134j),(-738+374j),(-304+458j),(5+10j),(-351-418j),(-684-328j),(-823-109j),(-852+137j),(-786+262j),(-701+399j),(-599+524j),(-490+560j),(-342+639j),(-342+639j),(-133+646j),(-54+606j),(36+584j),(128+560j),(233+493j),(318+429j),(356+364j),(439+274j),(491+170j),(519+44j),(513-85j),(485-227j),(386-379j),(216-507j),(-42-556j),(-307-465j),(-408-382j),(10277+0j),(-11008-32640j),(128+0j),(20+17j)
